"status","message","data__total","data__result__value","data__result__time","data__result__date","data__result__span","data__average","data__location_id","data__commodity_id","data__legend","data__commodity_name","stat__|","stat__|__total","stat__|__nb_data","stat__|__avg"
"","","","9383","July 4, 2015","2015-07-04","185","","","","","","July 4, 2015","9383","1","9383"
"","","","9600","July 7, 2015","2015-07-07","188","","","","","","July 7, 2015","9600","1","9600"
"","","","9600","July 8, 2015","2015-07-08","189","","","","","","July 8, 2015","9600","1","9600"
"","","","9600","July 9, 2015","2015-07-09","190","","","","","","July 9, 2015","9600","1","9600"
"","","","9600","July 10, 2015","2015-07-10","191","","","","","","July 10, 2015","9600","1","9600"
"","","","9583","July 11, 2015","2015-07-11","192","","","","","","July 11, 2015","9583","1","9583"
"","","","9760","July 14, 2015","2015-07-14","195","","","","","","July 14, 2015","9760","1","9760"
"","","","9760","July 15, 2015","2015-07-15","196","","","","","","July 15, 2015","9760","1","9760"
"","","","9825","July 16, 2015","2015-07-16","197","","","","","","July 16, 2015","9825","1","9825"
"","","","9500","July 18, 2015","2015-07-18","199","","","","","","July 18, 2015","9500","1","9500"
"","","","9825","July 23, 2015","2015-07-23","204","","","","","","July 23, 2015","9825","1","9825"
"","","","9760","July 24, 2015","2015-07-24","205","","","","","","July 24, 2015","9760","1","9760"
"","","","9717","July 25, 2015","2015-07-25","206","","","","","","July 25, 2015","9717","1","9717"
"","","","9760","July 28, 2015","2015-07-28","209","","","","","","July 28, 2015","9760","1","9760"
"","","","9760","July 29, 2015","2015-07-29","210","","","","","","July 29, 2015","9760","1","9760"
"","","","9760","July 30, 2015","2015-07-30","211","","","","","","July 30, 2015","9760","1","9760"
"","","","9600","July 31, 2015","2015-07-31","212","","","","","","July 31, 2015","9600","1","9600"
"","","","9667","August 1, 2015","2015-08-01","213","","","","","","August 1, 2015","9667","1","9667"
"","","","9760","August 4, 2015","2015-08-04","216","","","","","","August 4, 2015","9760","1","9760"
"","","","9760","August 5, 2015","2015-08-05","217","","","","","","August 5, 2015","9760","1","9760"
"","","","9760","August 6, 2015","2015-08-06","218","","","","","","August 6, 2015","9760","1","9760"
"","","","9760","August 7, 2015","2015-08-07","219","","","","","","August 7, 2015","9760","1","9760"
"","","","9717","August 8, 2015","2015-08-08","220","","","","","","August 8, 2015","9717","1","9717"
"","","","9760","August 11, 2015","2015-08-11","223","","","","","","August 11, 2015","9760","1","9760"
"","","","9760","August 12, 2015","2015-08-12","224","","","","","","August 12, 2015","9760","1","9760"
"","","","9760","August 13, 2015","2015-08-13","225","","","","","","August 13, 2015","9760","1","9760"
"","","","9760","August 14, 2015","2015-08-14","226","","","","","","August 14, 2015","9760","1","9760"
"","","","9660","August 15, 2015","2015-08-15","227","","","","","","August 15, 2015","9660","1","9660"
"","","","9760","August 20, 2015","2015-08-20","232","","","","","","August 20, 2015","9760","1","9760"
"","","","9760","August 21, 2015","2015-08-21","233","","","","","","August 21, 2015","9760","1","9760"
"","","","9733","August 22, 2015","2015-08-22","234","","","","","","August 22, 2015","9733","1","9733"
"","","","9760","August 25, 2015","2015-08-25","237","","","","","","August 25, 2015","9760","1","9760"
"","","","9800","August 26, 2015","2015-08-26","238","","","","","","August 26, 2015","9800","1","9800"
"","","","9760","August 27, 2015","2015-08-27","239","","","","","","August 27, 2015","9760","1","9760"
"","","","9760","August 28, 2015","2015-08-28","240","","","","","","August 28, 2015","9760","1","9760"
"","","","11000","August 29, 2015","2015-08-29","241","","","","","","August 29, 2015","11000","1","11000"
"","","","9760","September 1, 2015","2015-09-01","244","","","","","","September 1, 2015","9760","1","9760"
"","","","9760","September 2, 2015","2015-09-02","245","","","","","","September 2, 2015","9760","1","9760"
"","","","9760","September 3, 2015","2015-09-03","246","","","","","","September 3, 2015","9760","1","9760"
"","","","9760","September 4, 2015","2015-09-04","247","","","","","","September 4, 2015","9760","1","9760"
"","","","9600","September 5, 2015","2015-09-05","248","","","","","","September 5, 2015","9600","1","9600"
"","","","9760","September 8, 2015","2015-09-08","251","","","","","","September 8, 2015","9760","1","9760"
"","","","9760","September 9, 2015","2015-09-09","252","","","","","","September 9, 2015","9760","1","9760"
"","","","9760","September 10, 2015","2015-09-10","253","","","","","","September 10, 2015","9760","1","9760"
"","","","9760","September 11, 2015","2015-09-11","254","","","","","","September 11, 2015","9760","1","9760"
"","","","9733","September 12, 2015","2015-09-12","255","","","","","","September 12, 2015","9733","1","9733"
"","","","9750","September 15, 2015","2015-09-15","258","","","","","","September 15, 2015","9750","1","9750"
"","","","9760","September 16, 2015","2015-09-16","259","","","","","","September 16, 2015","9760","1","9760"
"","","","9760","September 17, 2015","2015-09-17","260","","","","","","September 17, 2015","9760","1","9760"
"","","","9767","September 18, 2015","2015-09-18","261","","","","","","September 18, 2015","9767","1","9767"
"","","","9800","September 19, 2015","2015-09-19","262","","","","","","September 19, 2015","9800","1","9800"
"","","","9700","September 22, 2015","2015-09-22","265","","","","","","September 22, 2015","9700","1","9700"
"","","","9700","September 23, 2015","2015-09-23","266","","","","","","September 23, 2015","9700","1","9700"
"","","","9700","September 24, 2015","2015-09-24","267","","","","","","September 24, 2015","9700","1","9700"
"","","","9750","September 26, 2015","2015-09-26","269","","","","","","September 26, 2015","9750","1","9750"
"","","","9700","September 29, 2015","2015-09-29","272","","","","","","September 29, 2015","9700","1","9700"
"","","","9700","September 30, 2015","2015-09-30","273","","","","","","September 30, 2015","9700","1","9700"
"","","","9700","October 1, 2015","2015-10-01","274","","","","","","October 1, 2015","9700","1","9700"
"","","","9700","October 2, 2015","2015-10-02","275","","","","","","October 2, 2015","9700","1","9700"
"","","","9750","October 3, 2015","2015-10-03","276","","","","","","October 3, 2015","9750","1","9750"
"","","","9960","October 6, 2015","2015-10-06","279","","","","","","October 6, 2015","9960","1","9960"
"","","","9960","October 7, 2015","2015-10-07","280","","","","","","October 7, 2015","9960","1","9960"
"","","","9960","October 8, 2015","2015-10-08","281","","","","","","October 8, 2015","9960","1","9960"
