19600,2015-11-03
16750,2015-11-04
17400,2015-11-05
17571,2015-11-06
17571,2015-11-06
17571,2015-11-06
19600,2015-11-09
19600,2015-11-10
19600,2015-11-11
19600,2015-11-12
19714,2015-11-13
19714,2015-11-13
19714,2015-11-13
23200,2015-11-16
23200,2015-11-17
23200,2015-11-18
23200,2015-11-19
22286,2015-11-20
22286,2015-11-20
22286,2015-11-20
28000,2015-11-23
27500,2015-11-24
27000,2015-11-25
27000,2015-11-26
27455,2015-11-27
27455,2015-11-27
27455,2015-11-27
29400,2015-11-30
29400,2015-12-01
29400,2015-12-02
29400,2015-12-03
32500,2015-12-04
32500,2015-12-04
32500,2015-12-04
29500,2015-12-07
29600,2015-12-08
29600,2015-12-08
29600,2015-12-10
30500,2015-12-11
30500,2015-12-11
30500,2015-12-11
29400,2015-12-14
29400,2015-12-15
33400,2015-12-16
29250,2015-12-17
30333,2015-12-18
30333,2015-12-18
30333,2015-12-18
30000,2015-12-21
29400,2015-12-22
33000,2015-12-23
33000,2015-12-23
24000,2015-12-25
24000,2015-12-25
24000,2015-12-25
49000,2015-12-28
47500,2015-12-29
48750,2015-12-30
49000,2015-12-31
24000,2016-01-01
24000,2016-01-01
24000,2016-01-01
49000,2016-01-04
49000,2016-01-05
48889,2016-01-06
48750,2016-01-07
45167,2016-01-08
45167,2016-01-08
45167,2016-01-08
41600,2016-01-11
41600,2016-01-12
41600,2016-01-13
41600,2016-01-13
38667,2016-01-15
38667,2016-01-15
38667,2016-01-15
47000,2016-01-18
47000,2016-01-19
46000,2016-01-20
46000,2016-01-21
39600,2016-01-22
39600,2016-01-22
39600,2016-01-22
39000,2016-01-25
39000,2016-01-26
39000,2016-01-27
38750,2016-01-28
35500,2016-01-29
35500,2016-01-29
35500,2016-01-29
35500,2016-01-29
34400,2016-02-02
29000,2016-02-03
29000,2016-02-04
26571,2016-02-05
29000,2016-02-06
29000,2016-02-06
29000,2016-02-06
37000,2016-02-09
27000,2016-02-10
27000,2016-02-11
25571,2016-02-12
25571,2016-02-12
25571,2016-02-12
29000,2016-02-15
29000,2016-02-16
28750,2016-02-17
28750,2016-02-18
23333,2016-02-19
23333,2016-02-19
23333,2016-02-19
29000,2016-02-22
25000,2016-02-23
30000,2016-02-24
28333,2016-02-25
27333,2016-02-26
27333,2016-02-26
27333,2016-02-26
65000,2016-02-29
57000,2016-03-01
67000,2016-03-02
37000,2016-03-03
61500,2016-03-04
61000,2016-03-05
61000,2016-03-06
57000,2016-03-07
61000,2016-03-08
65000,2016-03-09
57000,2016-03-10
52833,2016-03-11
52833,2016-03-11
52833,2016-03-11
60000,2016-03-14
60000,2016-03-15
61000,2016-03-16
61000,2016-03-17
50000,2016-03-18
50000,2016-03-18
60000,2016-03-20
67000,2016-03-21
66250,2016-03-22
67000,2016-03-23
67000,2016-03-24
36000,2016-03-25
36000,2016-03-25
36000,2016-03-25
65000,2016-03-28
65000,2016-03-29
65000,2016-03-29
50000,2016-03-31
48333,2016-04-01
42000,2016-04-02
42000,2016-04-02
50833,2016-04-04
58000,2016-04-05
54000,2016-04-06
54000,2016-04-07
50000,2016-04-08
50000,2016-04-08
50000,2016-04-08
34400,2016-04-11
42000,2016-04-12
39000,2016-04-13
41000,2016-04-14
37833,2016-04-15
37833,2016-04-15
37833,2016-04-15
33000,2016-04-18
35000,2016-04-19
34000,2016-04-20
36000,2016-04-21
30000,2016-04-22
34000,2016-04-23
34000,2016-04-23
23400,2016-04-25
23400,2016-04-26
23400,2016-04-27
24400,2016-04-28
24167,2016-04-29
24167,2016-04-29
24167,2016-04-29
26750,2016-05-02
28800,2016-05-03
28235,2016-05-04
27429,2016-05-05
20000,2016-05-06
20000,2016-05-06
20000,2016-05-06
28400,2016-05-09
28318,2016-05-10
28262,2016-05-11
28397,2016-05-12
27615,2016-05-13
27500,2016-05-14
27500,2016-05-14
27000,2016-05-16
26875,2016-05-17
26875,2016-05-17
27000,2016-05-19
26731,2016-05-20
26731,2016-05-20
26731,2016-05-20
27667,2016-05-23
27636,2016-05-24
27667,2016-05-25
27600,2016-05-26
26667,2016-05-27
26667,2016-05-27
26667,2016-05-27
27600,2016-05-30
29600,2016-05-31
34750,2016-06-01
33800,2016-06-02
33000,2016-06-03
33000,2016-06-03
33000,2016-06-03
38400,2016-06-06
38400,2016-06-06
38400,2016-06-06
38400,2016-06-09
36000,2016-06-10
36000,2016-06-10
36000,2016-06-10
36400,2016-06-13
36400,2016-06-14
36400,2016-06-15
36400,2016-06-16
34333,2016-06-17
34333,2016-06-17
34333,2016-06-17
29400,2016-06-20
29400,2016-06-21
29400,2016-06-22
29400,2016-06-23
30667,2016-06-24
30667,2016-06-24
30667,2016-06-24
32400,2016-06-27
36400,2016-06-28
36400,2016-06-29
37200,2016-06-30
34200,2016-07-01
34200,2016-07-01
34200,2016-07-01
34200,2016-07-01
34200,2016-07-01
34200,2016-07-01
34200,2016-07-01
18000,2016-07-08
18000,2016-07-08
18000,2016-07-08
57000,2016-07-11
51250,2016-07-12
53000,2016-07-13
57000,2016-07-14
50500,2016-07-15
50500,2016-07-15
50500,2016-07-15
45600,2016-07-18
45600,2016-07-19
45600,2016-07-20
45600,2016-07-21
40667,2016-07-22
40667,2016-07-22
40667,2016-07-22
40667,2016-07-22
51600,2016-07-26
53600,2016-07-27
53600,2016-07-28
26000,2016-07-29
26000,2016-07-29
53600,2016-07-31
58200,2016-08-01
58750,2016-08-02
59500,2016-08-03
58750,2016-08-04
52833,2016-08-05
52833,2016-08-05
52833,2016-08-05
56000,2016-08-08
56000,2016-08-09
56000,2016-08-10
55000,2016-08-11
55000,2016-08-12
55000,2016-08-12
55000,2016-08-12
58000,2016-08-15
58000,2016-08-16
58000,2016-08-16
58000,2016-08-18
58000,2016-08-19
58000,2016-08-19
58000,2016-08-19
58000,2016-08-22
58000,2016-08-22
58000,2016-08-24
58000,2016-08-25
58000,2016-08-26
58000,2016-08-26
58000,2016-08-26
48750,2016-08-29
49000,2016-08-30
49000,2016-08-31
49000,2016-09-01
49000,2016-09-02
49000,2016-09-02
49000,2016-09-02
58000,2016-09-05
58000,2016-09-06
57500,2016-09-07
58000,2016-09-08
58000,2016-09-09
58000,2016-09-09
58000,2016-09-09
58000,2016-09-09
48000,2016-09-13
48000,2016-09-14
48000,2016-09-15
48000,2016-09-16
48000,2016-09-16
48000,2016-09-16
46000,2016-09-19
46000,2016-09-19
46000,2016-09-21
45000,2016-09-22
46000,2016-09-23
46000,2016-09-23
46000,2016-09-23
46000,2016-09-26
46000,2016-09-27
46000,2016-09-28
46000,2016-09-28
46000,2016-09-30
46000,2016-09-30
46000,2016-09-30
43000,2016-10-03
42500,2016-10-04
41250,2016-10-05
42000,2016-10-06
42000,2016-10-07
42000,2016-10-07
42000,2016-10-07
32200,2016-10-10
32200,2016-10-11
32200,2016-10-12
32200,2016-10-13
32750,2016-10-14
32750,2016-10-14
32750,2016-10-14
42000,2016-10-17
42000,2016-10-18
45000,2016-10-19
42000,2016-10-20
42000,2016-10-20
42000,2016-10-20
42000,2016-10-20
40000,2016-10-24
42000,2016-10-25
42000,2016-10-25
42500,2016-10-27
42500,2016-10-27
42500,2016-10-27
42500,2016-10-27
42500,2016-10-27
42500,2016-10-27
43600,2016-11-02
43600,2016-11-02
43600,2016-11-04
43600,2016-11-04
43600,2016-11-04
57600,2016-11-07
57600,2016-11-07
57600,2016-11-09
76250,2016-11-10
75000,2016-11-11
75000,2016-11-11
75000,2016-11-11
70000,2016-11-14
70000,2016-11-15
70000,2016-11-16
69000,2016-11-17
70000,2016-11-18
70000,2016-11-18
70000,2016-11-18
70000,2016-11-21
70000,2016-11-22
70000,2016-11-23
70000,2016-11-24
71250,2016-11-25
71250,2016-11-25
71250,2016-11-25
52000,2016-11-28
52000,2016-11-29
52000,2016-11-30
52000,2016-12-01
52000,2016-12-02
52000,2016-12-02
52000,2016-12-02
52000,2016-12-05
52000,2016-12-06
52000,2016-12-07
52500,2016-12-08
52000,2016-12-09
52000,2016-12-09
52000,2016-12-09
52000,2016-12-09
52000,2016-12-09
85000,2016-12-14
85000,2016-12-15
85000,2016-12-15
85000,2016-12-15
85000,2016-12-18
82500,2016-12-19
80000,2016-12-20
80000,2016-12-21
66400,2016-12-22
81667,2016-12-23
81667,2016-12-23
81667,2016-12-23
81667,2016-12-23
78750,2016-12-27
96000,2016-12-28
96000,2016-12-29
96000,2016-12-30
96000,2016-12-30
96000,2016-12-30
96000,2017-01-02
95714,2017-01-03
110000,2017-01-04
110000,2017-01-05
118571,2017-01-06
118571,2017-01-06
0,2017-01-08
118571,2017-01-09
119167,2017-01-10
119000,2017-01-11
119000,2017-01-12
119167,2017-01-13
119167,2017-01-13
119167,2017-01-13
117000,2017-01-16
115833,2017-01-17
116429,2017-01-18
117500,2017-01-19
117000,2017-01-20
117000,2017-01-20
117000,2017-01-20
115000,2017-01-23
141667,2017-01-24
142000,2017-01-25
141667,2017-01-26
141667,2017-01-27
141667,2017-01-27
141667,2017-01-27
138000,2017-01-30
138000,2017-01-31
138333,2017-02-01
138571,2017-02-02
138333,2017-02-03
138333,2017-02-03
138333,2017-02-03
121667,2017-02-06
148571,2017-02-07
153333,2017-02-08
152000,2017-02-09
151667,2017-02-10
151667,2017-02-10
151667,2017-02-10
150000,2017-02-13
150000,2017-02-14
150000,2017-02-14
146667,2017-02-16
147143,2017-02-17
147143,2017-02-17
147143,2017-02-17
144000,2017-02-20
145000,2017-02-21
144286,2017-02-22
145000,2017-02-23
146250,2017-02-24
146250,2017-02-24
146250,2017-02-24
147143,2017-02-27
147143,2017-02-28
147500,2017-03-01
146667,2017-03-02
148571,2017-03-03
148571,2017-03-03
0,2017-03-05
147143,2017-03-06
147500,2017-03-07
146250,2017-03-08
146667,2017-03-09
146667,2017-03-10
146667,2017-03-10
146667,2017-03-10
147143,2017-03-13
145714,2017-03-14
147500,2017-03-15
146667,2017-03-16
133333,2017-03-17
133333,2017-03-17
133333,2017-03-17
112500,2017-03-20
111667,2017-03-21
110000,2017-03-22
110000,2017-03-23
104000,2017-03-24
104000,2017-03-24
104000,2017-03-24
84000,2017-03-27
93333,2017-03-28
93333,2017-03-29
93333,2017-03-30
92222,2017-03-31
92222,2017-03-31
92222,2017-03-31
77857,2017-04-03
78333,2017-04-04
79375,2017-04-05
79375,2017-04-06
78333,2017-04-07
78333,2017-04-07
78333,2017-04-07
70625,2017-04-10
69000,2017-04-11
65000,2017-04-12
65000,2017-04-13
65000,2017-04-13
65000,2017-04-13
65000,2017-04-13
67000,2017-04-17
67000,2017-04-18
67000,2017-04-19
67000,2017-04-20
67000,2017-04-21
67000,2017-04-21
67000,2017-04-21
67000,2017-04-21
67000,2017-04-25
60000,2017-04-26
65000,2017-04-27
65000,2017-04-28
65000,2017-04-28
65000,2017-04-28
65000,2017-04-28
61000,2017-05-02
61000,2017-05-03
61000,2017-05-04
61000,2017-05-05
61000,2017-05-05
61000,2017-05-05
67000,2017-05-08
67000,2017-05-09
67000,2017-05-10
67000,2017-05-10
67000,2017-05-12
67000,2017-05-12
67000,2017-05-12
67000,2017-05-12
65000,2017-05-16
65000,2017-05-17
65000,2017-05-18
65000,2017-05-19
65000,2017-05-19
65000,2017-05-19
61000,2017-05-22
61000,2017-05-22
61000,2017-05-24
61000,2017-05-24
61000,2017-05-24
61000,2017-05-24
61000,2017-05-24
57000,2017-05-29
57000,2017-05-30
57000,2017-05-30
57000,2017-05-30
57000,2017-06-02
57000,2017-06-02
57000,2017-06-02
43000,2017-06-05
39000,2017-06-06
39000,2017-06-07
39000,2017-06-08
39000,2017-06-09
39000,2017-06-09
39000,2017-06-09
43333,2017-06-12
43333,2017-06-13
43000,2017-06-14
43000,2017-06-14
43333,2017-06-16
43333,2017-06-16
43333,2017-06-16
43000,2017-06-19
40714,2017-06-20
40714,2017-06-20
53000,2017-06-22
53000,2017-06-22
53000,2017-06-22
53000,2017-06-22
53000,2017-06-22
53000,2017-06-22
53000,2017-06-22
53000,2017-06-22
53000,2017-06-22
53000,2017-06-22
53000,2017-06-22
55000,2017-07-03
55000,2017-07-04
55000,2017-07-05
55000,2017-07-06
55000,2017-07-07
55000,2017-07-07
55000,2017-07-07
41000,2017-07-10
39167,2017-07-11
39000,2017-07-12
38333,2017-07-13
39000,2017-07-14
39000,2017-07-14
39000,2017-07-14
45600,2017-07-17
45600,2017-07-18
45600,2017-07-19
46600,2017-07-20
48600,2017-07-21
48600,2017-07-21
48600,2017-07-21
48600,2017-07-24
49000,2017-07-25
45600,2017-07-26
45600,2017-07-27
45600,2017-07-27
45600,2017-07-27
45600,2017-07-27
40000,2017-07-31
40000,2017-08-01
40000,2017-08-02
40000,2017-08-03
40000,2017-08-04
40000,2017-08-04
40000,2017-08-04
40000,2017-08-04
40000,2017-08-04
40000,2017-08-09
40000,2017-08-10
40000,2017-08-11
40000,2017-08-11
40000,2017-08-11
40000,2017-08-14
38000,2017-08-15
38000,2017-08-16
38000,2017-08-16
38000,2017-08-18
38000,2017-08-18
38000,2017-08-18
27800,2017-08-21
27800,2017-08-22
27800,2017-08-22
27800,2017-08-24
27800,2017-08-25
27800,2017-08-25
27800,2017-08-25
27571,2017-08-28
27800,2017-08-29
29000,2017-08-30
35000,2017-08-31
35000,2017-08-31
35000,2017-08-31
35000,2017-08-31
31600,2017-09-04
31600,2017-09-05
31600,2017-09-06
31600,2017-09-07
31600,2017-09-08
31600,2017-09-08
31600,2017-09-08
28400,2017-09-11
28400,2017-09-12
28400,2017-09-13
28400,2017-09-14
28400,2017-09-15
28400,2017-09-15
28400,2017-09-15
28400,2017-09-18
28667,2017-09-19
28400,2017-09-20
28400,2017-09-20
27400,2017-09-22
27400,2017-09-22
27400,2017-09-22
27400,2017-09-25
27400,2017-09-26
27400,2017-09-27
27400,2017-09-28
27400,2017-09-28
27400,2017-09-28
27400,2017-09-28
24400,2017-10-02
24400,2017-10-03
25500,2017-10-04
26800,2017-10-05
26800,2017-10-06
26800,2017-10-06
26800,2017-10-06
26400,2017-10-09
26400,2017-10-10
26400,2017-10-11
27000,2017-10-12
26400,2017-10-13
26400,2017-10-13
26400,2017-10-13
23000,2017-10-16
23000,2017-10-16
23000,2017-10-16
23000,2017-10-16
23000,2017-10-16
23000,2017-10-16
23000,2017-10-16
25400,2017-10-23
25400,2017-10-24
24833,2017-10-25
25400,2017-10-26
25400,2017-10-26
25400,2017-10-26
25400,2017-10-26
24800,2017-10-30
23800,2017-10-31
25333,2017-11-01
24600,2017-11-02
24600,2017-11-03
24600,2017-11-03
24600,2017-11-03
24600,2017-11-06
24600,2017-11-06
25000,2017-11-08
24600,2017-11-09
24600,2017-11-10
24600,2017-11-10
24600,2017-11-10
24600,2017-11-13
25800,2017-11-14
25800,2017-11-15
25800,2017-11-16
25800,2017-11-17
25800,2017-11-17
25800,2017-11-17
25400,2017-11-20
25400,2017-11-21
25400,2017-11-22
25400,2017-11-22
23600,2017-11-24
23600,2017-11-24
23600,2017-11-24
24600,2017-11-27
24600,2017-11-27
24600,2017-11-29
24600,2017-11-30
24600,2017-11-30
24600,2017-11-30
24600,2017-11-30
24600,2017-11-30
22800,2017-12-05
23167,2017-12-06
23800,2017-12-07
23800,2017-12-08
23800,2017-12-08
23800,2017-12-08
51406,2017-12-11
51406,2017-12-11
25600,2017-12-13
25600,2017-12-14
25600,2017-12-15
25600,2017-12-15
25600,2017-12-15
49000,2017-12-18
49000,2017-12-19
49000,2017-12-20
45000,2017-12-21
49000,2017-12-22
49000,2017-12-22
49000,2017-12-22
49000,2017-12-22
49000,2017-12-22
55400,2017-12-27
55400,2017-12-28
57833,2017-12-29
57833,2017-12-29
57833,2017-12-29
57833,2017-12-29
54333,2018-01-02
56333,2018-01-03
54667,2018-01-04
55600,2018-01-05
55600,2018-01-05
0,2018-01-07
55600,2018-01-08
56333,2018-01-09
55600,2018-01-10
59000,2018-01-11
59000,2018-01-12
59000,2018-01-12
59000,2018-01-12
53000,2018-01-15
58000,2018-01-16
57000,2018-01-17
57000,2018-01-18
57000,2018-01-19
57000,2018-01-19
57000,2018-01-19
54000,2018-01-22
54000,2018-01-23
54000,2018-01-24
54000,2018-01-25
52000,2018-01-26
52000,2018-01-26
52000,2018-01-26
49333,2018-01-29
49600,2018-01-30
48000,2018-01-31
49600,2018-02-01
47600,2018-02-02
47600,2018-02-02
47600,2018-02-02
45000,2018-02-05
41000,2018-02-06
40000,2018-02-07
47000,2018-02-08
47000,2018-02-09
47000,2018-02-09
47000,2018-02-09
47000,2018-02-12
47000,2018-02-13
45000,2018-02-14
50000,2018-02-15
50000,2018-02-15
50000,2018-02-15
50000,2018-02-15
59000,2018-02-19
59000,2018-02-20
59000,2018-02-20
59000,2018-02-22
58000,2018-02-23
58000,2018-02-23
58000,2018-02-23
59000,2018-02-26
59000,2018-02-27
59000,2018-02-28
59167,2018-03-01
59167,2018-03-02
59167,2018-03-02
59167,2018-03-02
61000,2018-03-05
61000,2018-03-06
64286,2018-03-07
65000,2018-03-08
60833,2018-03-09
60833,2018-03-09
60833,2018-03-09
76000,2018-03-12
74000,2018-03-13
73333,2018-03-14
74000,2018-03-15
70000,2018-03-16
70000,2018-03-16
70000,2018-03-16
70000,2018-03-16
70000,2018-03-16
70833,2018-03-21
70833,2018-03-21
67000,2018-03-23
67000,2018-03-23
67000,2018-03-23
65000,2018-03-26
65000,2018-03-26
66000,2018-03-28
62000,2018-03-29
62000,2018-03-29
62000,2018-03-29
62000,2018-03-29
58000,2018-04-02
54000,2018-04-03
54000,2018-04-04
54000,2018-04-05
53750,2018-04-06
53750,2018-04-06
53750,2018-04-06
45000,2018-04-09
47600,2018-04-10
47600,2018-04-10
48000,2018-04-12
48000,2018-04-12
48000,2018-04-12
48000,2018-04-12
42500,2018-04-16
43000,2018-04-17
43000,2018-04-17
43000,2018-04-17
41000,2018-04-20
41000,2018-04-20
41000,2018-04-20
41000,2018-04-23
41000,2018-04-24
41000,2018-04-24
41000,2018-04-26
41000,2018-04-26
41000,2018-04-26
41000,2018-04-26
37000,2018-04-30
37000,2018-04-30
37000,2018-05-02
36667,2018-05-03
36667,2018-05-03
36667,2018-05-03
36667,2018-05-03
37500,2018-05-07
38000,2018-05-08
38571,2018-05-09
38571,2018-05-09
39600,2018-05-11
39600,2018-05-11
39600,2018-05-11
36000,2018-05-14
36000,2018-05-15
36000,2018-05-16
36000,2018-05-16
40400,2018-05-18
40400,2018-05-18
40400,2018-05-18
40400,2018-05-18
36400,2018-05-22
36400,2018-05-23
34000,2018-05-24
34000,2018-05-25
34000,2018-05-25
34000,2018-05-25
35000,2018-05-28
35000,2018-05-28
34000,2018-05-30
33000,2018-05-31
33000,2018-05-31
33000,2018-05-31
33000,2018-05-31
32143,2018-06-04
33000,2018-06-05
33000,2018-06-06
33000,2018-06-07
33000,2018-06-08
33000,2018-06-08
33000,2018-06-08
33000,2018-06-08
33000,2018-06-08
33000,2018-06-08
33000,2018-06-08
33000,2018-06-08
33000,2018-06-08
33000,2018-06-08
33000,2018-06-08
33000,2018-06-08
33000,2018-06-08
39000,2018-06-21
39000,2018-06-22
39000,2018-06-22
39000,2018-06-22
42000,2018-06-25
42000,2018-06-25
42000,2018-06-25
42000,2018-06-28
42000,2018-06-29
42000,2018-06-29
42000,2018-06-29
53000,2018-07-02
53000,2018-07-03
55000,2018-07-04
52000,2018-07-05
55000,2018-07-06
55000,2018-07-06
55000,2018-07-06
66000,2018-07-09
67200,2018-07-10
67200,2018-07-11
67200,2018-07-11
67200,2018-07-11
67200,2018-07-11
67200,2018-07-11
67200,2018-07-11
69200,2018-07-17
62200,2018-07-18
62200,2018-07-19
62200,2018-07-19
62200,2018-07-19
62200,2018-07-19
60200,2018-07-23
55857,2018-07-24
55167,2018-07-25
60200,2018-07-26
55200,2018-07-27
55200,2018-07-27
55200,2018-07-27
52143,2018-07-30
52000,2018-07-31
52000,2018-08-01
51667,2018-08-02
52000,2018-08-03
52000,2018-08-03
52000,2018-08-03
51600,2018-08-06
49600,2018-08-07
49600,2018-08-07
49600,2018-08-09
51600,2018-08-10
51600,2018-08-10
51600,2018-08-10
49000,2018-08-13
49000,2018-08-13
49000,2018-08-15
49000,2018-08-15
49000,2018-08-15
49000,2018-08-15
49000,2018-08-15
46000,2018-08-20
46429,2018-08-21
46429,2018-08-21
46429,2018-08-21
45000,2018-08-24
45000,2018-08-24
45000,2018-08-24
45000,2018-08-24
45000,2018-08-24
45000,2018-08-24
45000,2018-08-24
40000,2018-08-31
40000,2018-08-31
40000,2018-08-31
40000,2018-08-31
37000,2018-09-04
37000,2018-09-04
37000,2018-09-04
37000,2018-09-04
37000,2018-09-04
37000,2018-09-04
34400,2018-09-10
34400,2018-09-10
32667,2018-09-12
34333,2018-09-13
34333,2018-09-13
34333,2018-09-13
34333,2018-09-13
34333,2018-09-13
34333,2018-09-13
34333,2018-09-13
34333,2018-09-13
32000,2018-09-21
32000,2018-09-21
32000,2018-09-21
31400,2018-09-24
31400,2018-09-25
31400,2018-09-26
31400,2018-09-26
31400,2018-09-28
31400,2018-09-28
31400,2018-09-28
33000,2018-10-01
33000,2018-10-01
32143,2018-10-03
33000,2018-10-04
33000,2018-10-05
33000,2018-10-05
33000,2018-10-05
34167,2018-10-08
34000,2018-10-09
34000,2018-10-09
34167,2018-10-11
34167,2018-10-11
34167,2018-10-11
34167,2018-10-11
36000,2018-10-15
36000,2018-10-16
36000,2018-10-16
36000,2018-10-18
35000,2018-10-19
35000,2018-10-19
35000,2018-10-19
37000,2018-10-22
37000,2018-10-23
37500,2018-10-24
37400,2018-10-25
37400,2018-10-25
37400,2018-10-25
37400,2018-10-25
33333,2018-10-29
33333,2018-10-29
32800,2018-10-31
32800,2018-10-31
30800,2018-11-02
30800,2018-11-02
30800,2018-11-02
31600,2018-11-05
31600,2018-11-06
31600,2018-11-06
33600,2018-11-08
33000,2018-11-09
33000,2018-11-09
33000,2018-11-09
32800,2018-11-12
32800,2018-11-13
34000,2018-11-14
35800,2018-11-15
35800,2018-11-15
35800,2018-11-15
35800,2018-11-15
35800,2018-11-15
35800,2018-11-15
30000,2018-11-21
30000,2018-11-21
30000,2018-11-21
30000,2018-11-21
30000,2018-11-21
32000,2018-11-26
32000,2018-11-27
35000,2018-11-28
35000,2018-11-29
35000,2018-11-30
35000,2018-11-30
35000,2018-11-30
31667,2018-12-03
31667,2018-12-03
33200,2018-12-05
33200,2018-12-06
31429,2018-12-07
31429,2018-12-07
31429,2018-12-07
35400,2018-12-10
35400,2018-12-10
34143,2018-12-12
35667,2018-12-13
35667,2018-12-13
35667,2018-12-13
35667,2018-12-13
38667,2018-12-17
36400,2018-12-18
36400,2018-12-19
36400,2018-12-20
36400,2018-12-20
36400,2018-12-20
36400,2018-12-20
36400,2018-12-20
36400,2018-12-20
36400,2018-12-20
61000,2018-12-27
65000,2018-12-28
65000,2018-12-28
65000,2018-12-28
65000,2018-12-28
65000,2018-12-28
62000,2019-01-02
62000,2019-01-02
65500,2019-01-04
65500,2019-01-04
65500,2019-01-04
48000,2019-01-07
43667,2019-01-08
43667,2019-01-08
40333,2019-01-10
36429,2019-01-11
36429,2019-01-11
36429,2019-01-11
37000,2019-01-14
37000,2019-01-15
37000,2019-01-16
40000,2019-01-17
40833,2019-01-18
40833,2019-01-18
40833,2019-01-18
38000,2019-01-21
38000,2019-01-21
40000,2019-01-23
38000,2019-01-24
35833,2019-01-25
35833,2019-01-25
35833,2019-01-25
39000,2019-01-28
39000,2019-01-29
39000,2019-01-29
39000,2019-01-31
31800,2019-02-01
31800,2019-02-01
31800,2019-02-01
32500,2019-02-04
32500,2019-02-04
34167,2019-02-06
34167,2019-02-06
33000,2019-02-08
33000,2019-02-08
33000,2019-02-08
33400,2019-02-11
32833,2019-02-12
33400,2019-02-13
31400,2019-02-14
31400,2019-02-15
31400,2019-02-15
31400,2019-02-15
30400,2019-02-18
29000,2019-02-19
29000,2019-02-20
29000,2019-02-21
29000,2019-02-21
29000,2019-02-21
29000,2019-02-21
24600,2019-02-25
29000,2019-02-26
29000,2019-02-27
29000,2019-02-28
29000,2019-02-28
29000,2019-02-28
29000,2019-02-28
31600,2019-03-04
32000,2019-03-05
32000,2019-03-06
32000,2019-03-06
32000,2019-03-08
32000,2019-03-08
32000,2019-03-08
32000,2019-03-11
34000,2019-03-12
34000,2019-03-13
34000,2019-03-14
33400,2019-03-15
33400,2019-03-15
33400,2019-03-15
33400,2019-03-15
33400,2019-03-15
33400,2019-03-15
30000,2019-03-21
30000,2019-03-22
30000,2019-03-22
30000,2019-03-22
28333,2019-03-25
28333,2019-03-25
30714,2019-03-27
30714,2019-03-27
30714,2019-03-27
30714,2019-03-27
30714,2019-03-27
30714,2019-03-27
29400,2019-04-02
29400,2019-04-02
27400,2019-04-04
27400,2019-04-05
27400,2019-04-05
27400,2019-04-05
27400,2019-04-05
27400,2019-04-05
27400,2019-04-05
27400,2019-04-05
27400,2019-04-05
27400,2019-04-05
27400,2019-04-05
27400,2019-04-05
27400,2019-04-05
27400,2019-04-05
27400,2019-04-05
27400,2019-04-05
27400,2019-04-05
27400,2019-04-05
35600,2019-04-22
35600,2019-04-22
35600,2019-04-22
37167,2019-04-25
37167,2019-04-25
37167,2019-04-25
37167,2019-04-25
39600,2019-04-29
39600,2019-04-30
39600,2019-04-30
39600,2019-04-30
39600,2019-04-30
39600,2019-04-30
39600,2019-04-30
41000,2019-05-06
40000,2019-05-07
43000,2019-05-08
38400,2019-05-09
38400,2019-05-09
38400,2019-05-09
38400,2019-05-09
33600,2019-05-13
33600,2019-05-13
31000,2019-05-15
31600,2019-05-16
31000,2019-05-17
31000,2019-05-17
31000,2019-05-17
30000,2019-05-20
29000,2019-05-21
26250,2019-05-22
26250,2019-05-22
27500,2019-05-24
27500,2019-05-24
27500,2019-05-24
26250,2019-05-27
25000,2019-05-28
23750,2019-05-29
23750,2019-05-29
28750,2019-05-31
28750,2019-05-31
28750,2019-05-31
28750,2019-05-31
28750,2019-05-31
28750,2019-05-31
28750,2019-05-31
28750,2019-05-31
28750,2019-05-31
28750,2019-05-31
28750,2019-05-31
33000,2019-06-11
32500,2019-06-12
32500,2019-06-12
30000,2019-06-14
30000,2019-06-14
30000,2019-06-14
32500,2019-06-17
32500,2019-06-17
32600,2019-06-19
31333,2019-06-20
31600,2019-06-21
31600,2019-06-21
31600,2019-06-21
31600,2019-06-21
33571,2019-06-25
34000,2019-06-26
34000,2019-06-27
40833,2019-06-28
40833,2019-06-28
40833,2019-06-28
43333,2019-07-01
47000,2019-07-02
47000,2019-07-02
53000,2019-07-04
55000,2019-07-05
55000,2019-07-05
55000,2019-07-05
55000,2019-07-05
61000,2019-07-09
61000,2019-07-10
61000,2019-07-10
60000,2019-07-12
60000,2019-07-12
60000,2019-07-12
63000,2019-07-15
63000,2019-07-15
54750,2019-07-17
54750,2019-07-17
78333,2019-07-19
78333,2019-07-19
78333,2019-07-19
78000,2019-07-22
78000,2019-07-23
78000,2019-07-23
80000,2019-07-25
80000,2019-07-25
80000,2019-07-25
80000,2019-07-25
82000,2019-07-29
83333,2019-07-30
82000,2019-07-31
82000,2019-08-01
83000,2019-08-02
83000,2019-08-02
83000,2019-08-02
69700,2019-08-05
86667,2019-08-06
92000,2019-08-07
100000,2019-08-08
92000,2019-08-09
92000,2019-08-09
92000,2019-08-09
100000,2019-08-12
106667,2019-08-13
104000,2019-08-14
104000,2019-08-14
104000,2019-08-14
104000,2019-08-14
104000,2019-08-14
93333,2019-08-19
93333,2019-08-19
100000,2019-08-21
100000,2019-08-22
96000,2019-08-23
96000,2019-08-23
96000,2019-08-23
96000,2019-08-23
96000,2019-08-23
96000,2019-08-23
86000,2019-08-29
86000,2019-08-29
86000,2019-08-29
86000,2019-08-29
76000,2019-09-02
